waste_id,source_process_id,source_factory_id,target_process_id,target_factory_id,waste_amount_base,distance_km,transport_mode,match_id
W-05,P-06,1,P-136,10,0,0.4877,tanker,492
W-05,P-06,1,P-137,10,0,0.4877,tanker,493
W-05,P-06,1,P-138,10,0,0.4877,tanker,494
W-05,P-06,1,P-139,10,0,0.4877,tanker,495
W-05,P-06,1,P-140,10,0,0.4877,tanker,496
W-05,P-06,1,P-141,10,0,0.4877,tanker,497
W-05,P-06,1,P-142,10,0,0.4877,tanker,498
W-05,P-06,1,P-143,10,0,0.4877,tanker,499
W-05,P-06,1,P-145,10,0,0.4877,tanker,500
W-05,P-06,1,P-146,10,0,0.4877,tanker,501
W-05,P-06,1,P-147,10,0,0.4877,tanker,502
W-05,P-06,1,P-148,10,0,0.4877,tanker,503
W-05,P-06,1,P-150,10,0,0.4877,tanker,504
W-05,P-06,1,P-16,2,0,0.6955,tanker,505
W-05,P-06,1,P-17,2,0,0.6955,tanker,506
W-05,P-06,1,P-18,2,0,0.6955,tanker,507
W-05,P-06,1,P-19,2,0,0.6955,tanker,508
W-05,P-06,1,P-20,2,0,0.6955,tanker,509
W-05,P-06,1,P-21,2,0,0.6955,tanker,510
W-05,P-06,1,P-22,2,0,0.6955,tanker,511
W-05,P-06,1,P-23,2,0,0.6955,tanker,512
W-05,P-06,1,P-24,2,0,0.6955,tanker,513
W-05,P-06,1,P-25,2,0,0.6955,tanker,514
W-05,P-06,1,P-26,2,0,0.6955,tanker,515
W-05,P-06,1,P-27,2,0,0.6955,tanker,516
W-05,P-06,1,P-28,2,0,0.6955,tanker,517
W-05,P-06,1,P-30,2,0,0.6955,tanker,518
W-05,P-06,1,P-31,3,0,1.418,tanker,519
W-05,P-06,1,P-32,3,0,1.418,tanker,520
W-05,P-06,1,P-33,3,0,1.418,tanker,521
W-05,P-06,1,P-34,3,0,1.418,tanker,522
W-05,P-06,1,P-35,3,0,1.418,tanker,523
W-05,P-06,1,P-36,3,0,1.418,tanker,524
W-05,P-06,1,P-37,3,0,1.418,tanker,525
W-05,P-06,1,P-38,3,0,1.418,tanker,526
W-05,P-06,1,P-39,3,0,1.418,tanker,527
W-05,P-06,1,P-40,3,0,1.418,tanker,528
W-05,P-06,1,P-41,3,0,1.418,tanker,529
W-05,P-06,1,P-42,3,0,1.418,tanker,530
W-05,P-06,1,P-43,3,0,1.418,tanker,531
W-05,P-06,1,P-45,3,0,1.418,tanker,532
W-05,P-06,1,P-46,4,0,0.8523,tanker,533
W-05,P-06,1,P-47,4,0,0.8523,tanker,534
W-05,P-06,1,P-48,4,0,0.8523,tanker,535
W-05,P-06,1,P-49,4,0,0.8523,tanker,536
W-05,P-06,1,P-50,4,0,0.8523,tanker,537
W-05,P-06,1,P-51,4,0,0.8523,tanker,538
W-05,P-06,1,P-52,4,0,0.8523,tanker,539
W-05,P-06,1,P-53,4,0,0.8523,tanker,540
W-05,P-06,1,P-54,4,0,0.8523,tanker,541
W-05,P-06,1,P-55,4,0,0.8523,tanker,542
W-05,P-06,1,P-56,4,0,0.8523,tanker,543
W-05,P-06,1,P-57,4,0,0.8523,tanker,544
W-05,P-06,1,P-61,5,0,1.7829,tanker,545
W-05,P-06,1,P-62,5,0,1.7829,tanker,546
W-05,P-06,1,P-63,5,0,1.7829,tanker,547
W-05,P-06,1,P-64,5,0,1.7829,tanker,548
W-05,P-06,1,P-65,5,0,1.7829,tanker,549
W-05,P-06,1,P-66,5,0,1.7829,tanker,550
W-05,P-06,1,P-67,5,0,1.7829,tanker,551
W-05,P-06,1,P-68,5,0,1.7829,tanker,552
W-05,P-06,1,P-69,5,0,1.7829,tanker,553
W-05,P-06,1,P-70,5,0,1.7829,tanker,554
W-05,P-06,1,P-71,5,0,1.7829,tanker,555
W-05,P-06,1,P-72,5,0,1.7829,tanker,556
W-05,P-06,1,P-73,5,0,1.7829,tanker,557
W-05,P-06,1,P-76,6,0,0.7893,tanker,558
W-05,P-06,1,P-77,6,0,0.7893,tanker,559
W-05,P-06,1,P-78,6,0,0.7893,tanker,560
W-05,P-06,1,P-79,6,0,0.7893,tanker,561
W-05,P-06,1,P-80,6,0,0.7893,tanker,562
W-05,P-06,1,P-81,6,0,0.7893,tanker,563
W-05,P-06,1,P-82,6,0,0.7893,tanker,564
W-05,P-06,1,P-83,6,0,0.7893,tanker,565
W-05,P-06,1,P-84,6,0,0.7893,tanker,566
W-05,P-06,1,P-85,6,0,0.7893,tanker,567
W-05,P-06,1,P-86,6,0,0.7893,tanker,568
W-05,P-06,1,P-87,6,0,0.7893,tanker,569
W-05,P-06,1,P-88,6,0,0.7893,tanker,570
W-05,P-06,1,P-91,7,0,0.4702,tanker,571
W-05,P-06,1,P-92,7,0,0.4702,tanker,572
W-05,P-06,1,P-93,7,0,0.4702,tanker,573
W-05,P-06,1,P-94,7,0,0.4702,tanker,574
W-05,P-06,1,P-95,7,0,0.4702,tanker,575
W-05,P-06,1,P-96,7,0,0.4702,tanker,576
W-05,P-06,1,P-97,7,0,0.4702,tanker,577
W-05,P-06,1,P-98,7,0,0.4702,tanker,578
W-05,P-06,1,P-99,7,0,0.4702,tanker,579
W-06,P-07,1,P-100,7,0,0.4702,truck,580
W-06,P-07,1,P-101,7,0,0.4702,truck,581
W-06,P-07,1,P-102,7,0,0.4702,truck,582
W-06,P-07,1,P-105,7,0,0.4702,truck,583
W-06,P-07,1,P-106,8,0,2.1762,truck,584
W-06,P-07,1,P-107,8,0,2.1762,truck,585
W-06,P-07,1,P-108,8,0,2.1762,truck,586
W-06,P-07,1,P-109,8,0,2.1762,truck,587
W-06,P-07,1,P-110,8,0,2.1762,truck,588
W-06,P-07,1,P-111,8,0,2.1762,truck,589
W-06,P-07,1,P-112,8,0,2.1762,truck,590
W-06,P-07,1,P-113,8,0,2.1762,truck,591
W-06,P-07,1,P-114,8,0,2.1762,truck,592
W-06,P-07,1,P-116,8,0,2.1762,truck,593
W-06,P-07,1,P-117,8,0,2.1762,truck,594
W-06,P-07,1,P-121,9,0,1.1282,truck,595
W-06,P-07,1,P-122,9,0,1.1282,truck,596
W-06,P-07,1,P-123,9,0,1.1282,truck,597
W-06,P-07,1,P-124,9,0,1.1282,truck,598
W-06,P-07,1,P-125,9,0,1.1282,truck,599
W-06,P-07,1,P-126,9,0,1.1282,truck,600
W-06,P-07,1,P-127,9,0,1.1282,truck,601
W-06,P-07,1,P-128,9,0,1.1282,truck,602
W-06,P-07,1,P-129,9,0,1.1282,truck,603
W-06,P-07,1,P-130,9,0,1.1282,truck,604
W-06,P-07,1,P-131,9,0,1.1282,truck,605
W-06,P-07,1,P-132,9,0,1.1282,truck,606
W-06,P-07,1,P-133,9,0,1.1282,truck,607
W-06,P-07,1,P-136,10,0,0.4877,truck,608
W-06,P-07,1,P-137,10,0,0.4877,truck,609
W-06,P-07,1,P-138,10,0,0.4877,truck,610
W-06,P-07,1,P-139,10,0,0.4877,truck,611
W-06,P-07,1,P-140,10,0,0.4877,truck,612
W-06,P-07,1,P-141,10,0,0.4877,truck,613
W-06,P-07,1,P-142,10,0,0.4877,truck,614
W-06,P-07,1,P-143,10,0,0.4877,truck,615
W-06,P-07,1,P-145,10,0,0.4877,truck,616
W-06,P-07,1,P-146,10,0,0.4877,truck,617
W-06,P-07,1,P-147,10,0,0.4877,truck,618
W-06,P-07,1,P-148,10,0,0.4877,truck,619
W-06,P-07,1,P-150,10,0,0.4877,truck,620
W-06,P-07,1,P-16,2,0,0.6955,truck,621
W-06,P-07,1,P-17,2,0,0.6955,truck,622
W-06,P-07,1,P-18,2,0,0.6955,truck,623
W-06,P-07,1,P-19,2,0,0.6955,truck,624
W-06,P-07,1,P-20,2,0,0.6955,truck,625
W-06,P-07,1,P-21,2,0,0.6955,truck,626
W-06,P-07,1,P-22,2,0,0.6955,truck,627
W-06,P-07,1,P-23,2,0,0.6955,truck,628
W-06,P-07,1,P-24,2,0,0.6955,truck,629
W-06,P-07,1,P-25,2,0,0.6955,truck,630
W-06,P-07,1,P-26,2,0,0.6955,truck,631
W-06,P-07,1,P-27,2,0,0.6955,truck,632
W-06,P-07,1,P-28,2,0,0.6955,truck,633
W-06,P-07,1,P-30,2,0,0.6955,truck,634
W-06,P-07,1,P-31,3,0,1.418,truck,635
W-06,P-07,1,P-32,3,0,1.418,truck,636
W-06,P-07,1,P-33,3,0,1.418,truck,637
W-06,P-07,1,P-34,3,0,1.418,truck,638
W-06,P-07,1,P-35,3,0,1.418,truck,639
W-06,P-07,1,P-36,3,0,1.418,truck,640
W-06,P-07,1,P-37,3,0,1.418,truck,641
W-06,P-07,1,P-38,3,0,1.418,truck,642
W-06,P-07,1,P-39,3,0,1.418,truck,643
W-06,P-07,1,P-40,3,0,1.418,truck,644
W-06,P-07,1,P-41,3,0,1.418,truck,645
W-06,P-07,1,P-42,3,0,1.418,truck,646
W-06,P-07,1,P-43,3,0,1.418,truck,647
W-06,P-07,1,P-45,3,0,1.418,truck,648
W-06,P-07,1,P-46,4,0,0.8523,truck,649
W-06,P-07,1,P-47,4,0,0.8523,truck,650
W-06,P-07,1,P-48,4,0,0.8523,truck,651
W-06,P-07,1,P-49,4,0,0.8523,truck,652
W-06,P-07,1,P-50,4,0,0.8523,truck,653
W-06,P-07,1,P-51,4,0,0.8523,truck,654
W-06,P-07,1,P-52,4,0,0.8523,truck,655
W-06,P-07,1,P-53,4,0,0.8523,truck,656
W-06,P-07,1,P-54,4,0,0.8523,truck,657
W-06,P-07,1,P-55,4,0,0.8523,truck,658
W-06,P-07,1,P-56,4,0,0.8523,truck,659
W-06,P-07,1,P-57,4,0,0.8523,truck,660
W-06,P-07,1,P-61,5,0,1.7829,truck,661
W-06,P-07,1,P-62,5,0,1.7829,truck,662
W-06,P-07,1,P-63,5,0,1.7829,truck,663
W-06,P-07,1,P-64,5,0,1.7829,truck,664
W-06,P-07,1,P-65,5,0,1.7829,truck,665
W-06,P-07,1,P-66,5,0,1.7829,truck,666
W-06,P-07,1,P-67,5,0,1.7829,truck,667
W-06,P-07,1,P-68,5,0,1.7829,truck,668
W-06,P-07,1,P-69,5,0,1.7829,truck,669
W-06,P-07,1,P-70,5,0,1.7829,truck,670
W-06,P-07,1,P-71,5,0,1.7829,truck,671
W-06,P-07,1,P-72,5,0,1.7829,truck,672
W-06,P-07,1,P-73,5,0,1.7829,truck,673
W-06,P-07,1,P-76,6,0,0.7893,truck,674
W-06,P-07,1,P-77,6,0,0.7893,truck,675
W-06,P-07,1,P-78,6,0,0.7893,truck,676
W-06,P-07,1,P-79,6,0,0.7893,truck,677
W-06,P-07,1,P-80,6,0,0.7893,truck,678
W-06,P-07,1,P-81,6,0,0.7893,truck,679
W-06,P-07,1,P-82,6,0,0.7893,truck,680
W-06,P-07,1,P-83,6,0,0.7893,truck,681
W-06,P-07,1,P-84,6,0,0.7893,truck,682
W-06,P-07,1,P-85,6,0,0.7893,truck,683
W-06,P-07,1,P-86,6,0,0.7893,truck,684
W-06,P-07,1,P-87,6,0,0.7893,truck,685
W-06,P-07,1,P-88,6,0,0.7893,truck,686
W-06,P-07,1,P-91,7,0,0.4702,truck,687
W-06,P-07,1,P-92,7,0,0.4702,truck,688
W-06,P-07,1,P-93,7,0,0.4702,truck,689
W-06,P-07,1,P-94,7,0,0.4702,truck,690
W-06,P-07,1,P-95,7,0,0.4702,truck,691
W-06,P-07,1,P-96,7,0,0.4702,truck,692
W-06,P-07,1,P-97,7,0,0.4702,truck,693
W-06,P-07,1,P-98,7,0,0.4702,truck,694
W-06,P-07,1,P-99,7,0,0.4702,truck,695
W-07,P-09,1,P-100,7,0,0.4702,truck,696
W-07,P-09,1,P-101,7,0,0.4702,truck,697
W-07,P-09,1,P-102,7,0,0.4702,truck,698
W-07,P-09,1,P-105,7,0,0.4702,truck,699
W-07,P-09,1,P-106,8,0,2.1762,truck,700
W-07,P-09,1,P-107,8,0,2.1762,truck,701
W-07,P-09,1,P-108,8,0,2.1762,truck,702
W-07,P-09,1,P-109,8,0,2.1762,truck,703
W-07,P-09,1,P-110,8,0,2.1762,truck,704
W-07,P-09,1,P-111,8,0,2.1762,truck,705
W-07,P-09,1,P-112,8,0,2.1762,truck,706
W-07,P-09,1,P-113,8,0,2.1762,truck,707
W-07,P-09,1,P-114,8,0,2.1762,truck,708
W-07,P-09,1,P-116,8,0,2.1762,truck,709
W-07,P-09,1,P-117,8,0,2.1762,truck,710
W-07,P-09,1,P-121,9,0,1.1282,truck,711
W-07,P-09,1,P-122,9,0,1.1282,truck,712
W-07,P-09,1,P-123,9,0,1.1282,truck,713
W-07,P-09,1,P-124,9,0,1.1282,truck,714
W-07,P-09,1,P-125,9,0,1.1282,truck,715
W-07,P-09,1,P-126,9,0,1.1282,truck,716
W-07,P-09,1,P-127,9,0,1.1282,truck,717
W-07,P-09,1,P-128,9,0,1.1282,truck,718
W-07,P-09,1,P-129,9,0,1.1282,truck,719
W-07,P-09,1,P-130,9,0,1.1282,truck,720
W-07,P-09,1,P-131,9,0,1.1282,truck,721
W-07,P-09,1,P-132,9,0,1.1282,truck,722
W-07,P-09,1,P-133,9,0,1.1282,truck,723
W-07,P-09,1,P-136,10,0,0.4877,truck,724
W-07,P-09,1,P-137,10,0,0.4877,truck,725
W-07,P-09,1,P-138,10,0,0.4877,truck,726
W-07,P-09,1,P-139,10,0,0.4877,truck,727
W-07,P-09,1,P-140,10,0,0.4877,truck,728
W-07,P-09,1,P-141,10,0,0.4877,truck,729
W-07,P-09,1,P-142,10,0,0.4877,truck,730
W-07,P-09,1,P-143,10,0,0.4877,truck,731
W-07,P-09,1,P-145,10,0,0.4877,truck,732
W-07,P-09,1,P-146,10,0,0.4877,truck,733
W-07,P-09,1,P-147,10,0,0.4877,truck,734
W-07,P-09,1,P-148,10,0,0.4877,truck,735
W-07,P-09,1,P-150,10,0,0.4877,truck,736
W-07,P-09,1,P-16,2,0,0.6955,truck,737
W-07,P-09,1,P-17,2,0,0.6955,truck,738
W-07,P-09,1,P-18,2,0,0.6955,truck,739
W-07,P-09,1,P-19,2,0,0.6955,truck,740
W-07,P-09,1,P-20,2,0,0.6955,truck,741
W-07,P-09,1,P-21,2,0,0.6955,truck,742
W-07,P-09,1,P-22,2,0,0.6955,truck,743
W-07,P-09,1,P-23,2,0,0.6955,truck,744
W-07,P-09,1,P-24,2,0,0.6955,truck,745
W-07,P-09,1,P-25,2,0,0.6955,truck,746
W-07,P-09,1,P-26,2,0,0.6955,truck,747
W-07,P-09,1,P-27,2,0,0.6955,truck,748
W-07,P-09,1,P-28,2,0,0.6955,truck,749
W-07,P-09,1,P-30,2,0,0.6955,truck,750
W-07,P-09,1,P-31,3,0,1.418,truck,751
W-07,P-09,1,P-32,3,0,1.418,truck,752
W-07,P-09,1,P-33,3,0,1.418,truck,753
W-07,P-09,1,P-34,3,0,1.418,truck,754
W-07,P-09,1,P-35,3,0,1.418,truck,755
W-07,P-09,1,P-36,3,0,1.418,truck,756
W-07,P-09,1,P-37,3,0,1.418,truck,757
W-07,P-09,1,P-38,3,0,1.418,truck,758
W-07,P-09,1,P-39,3,0,1.418,truck,759
W-07,P-09,1,P-40,3,0,1.418,truck,760
W-07,P-09,1,P-41,3,0,1.418,truck,761
W-07,P-09,1,P-42,3,0,1.418,truck,762
W-07,P-09,1,P-43,3,0,1.418,truck,763
W-07,P-09,1,P-45,3,0,1.418,truck,764
W-07,P-09,1,P-46,4,0,0.8523,truck,765
W-07,P-09,1,P-47,4,0,0.8523,truck,766
W-07,P-09,1,P-48,4,0,0.8523,truck,767
W-07,P-09,1,P-49,4,0,0.8523,truck,768
W-07,P-09,1,P-50,4,0,0.8523,truck,769
W-07,P-09,1,P-51,4,0,0.8523,truck,770
W-07,P-09,1,P-52,4,0,0.8523,truck,771
W-07,P-09,1,P-53,4,0,0.8523,truck,772
W-07,P-09,1,P-54,4,0,0.8523,truck,773
W-07,P-09,1,P-55,4,0,0.8523,truck,774
W-07,P-09,1,P-56,4,0,0.8523,truck,775
W-07,P-09,1,P-57,4,0,0.8523,truck,776
W-07,P-09,1,P-61,5,0,1.7829,truck,777
W-07,P-09,1,P-62,5,0,1.7829,truck,778
W-07,P-09,1,P-63,5,0,1.7829,truck,779
W-07,P-09,1,P-64,5,0,1.7829,truck,780
W-07,P-09,1,P-65,5,0,1.7829,truck,781
W-07,P-09,1,P-66,5,0,1.7829,truck,782
W-07,P-09,1,P-67,5,0,1.7829,truck,783
W-07,P-09,1,P-68,5,0,1.7829,truck,784
W-07,P-09,1,P-69,5,0,1.7829,truck,785
W-07,P-09,1,P-70,5,0,1.7829,truck,786
W-07,P-09,1,P-71,5,0,1.7829,truck,787
W-07,P-09,1,P-72,5,0,1.7829,truck,788
W-07,P-09,1,P-73,5,0,1.7829,truck,789
W-07,P-09,1,P-76,6,0,0.7893,truck,790
W-07,P-09,1,P-77,6,0,0.7893,truck,791
W-07,P-09,1,P-78,6,0,0.7893,truck,792
W-07,P-09,1,P-79,6,0,0.7893,truck,793
W-07,P-09,1,P-80,6,0,0.7893,truck,794
W-07,P-09,1,P-81,6,0,0.7893,truck,795
W-07,P-09,1,P-82,6,0,0.7893,truck,796
W-07,P-09,1,P-83,6,0,0.7893,truck,797
W-07,P-09,1,P-84,6,0,0.7893,truck,798
W-07,P-09,1,P-85,6,0,0.7893,truck,799
W-07,P-09,1,P-86,6,0,0.7893,truck,800
W-07,P-09,1,P-87,6,0,0.7893,truck,801
W-07,P-09,1,P-88,6,0,0.7893,truck,802
W-07,P-09,1,P-91,7,0,0.4702,truck,803
W-07,P-09,1,P-92,7,0,0.4702,truck,804
W-07,P-09,1,P-93,7,0,0.4702,truck,805
W-07,P-09,1,P-94,7,0,0.4702,truck,806
W-07,P-09,1,P-95,7,0,0.4702,truck,807
W-07,P-09,1,P-96,7,0,0.4702,truck,808
W-07,P-09,1,P-97,7,0,0.4702,truck,809
W-07,P-09,1,P-98,7,0,0.4702,truck,810
W-07,P-09,1,P-99,7,0,0.4702,truck,811
W-08,P-15,1,P-100,7,0,0.4702,truck,812
W-08,P-15,1,P-101,7,0,0.4702,truck,813
W-08,P-15,1,P-102,7,0,0.4702,truck,814
W-08,P-15,1,P-105,7,0,0.4702,truck,815
W-08,P-15,1,P-106,8,0,2.1762,truck,816
W-08,P-15,1,P-107,8,0,2.1762,truck,817
W-08,P-15,1,P-108,8,0,2.1762,truck,818
W-08,P-15,1,P-109,8,0,2.1762,truck,819
W-08,P-15,1,P-110,8,0,2.1762,truck,820
W-08,P-15,1,P-111,8,0,2.1762,truck,821
W-08,P-15,1,P-112,8,0,2.1762,truck,822
W-08,P-15,1,P-113,8,0,2.1762,truck,823
W-08,P-15,1,P-114,8,0,2.1762,truck,824
W-08,P-15,1,P-116,8,0,2.1762,truck,825
W-08,P-15,1,P-117,8,0,2.1762,truck,826
W-08,P-15,1,P-121,9,0,1.1282,truck,827
W-08,P-15,1,P-122,9,0,1.1282,truck,828
W-08,P-15,1,P-123,9,0,1.1282,truck,829
W-08,P-15,1,P-124,9,0,1.1282,truck,830
W-08,P-15,1,P-125,9,0,1.1282,truck,831
W-08,P-15,1,P-126,9,0,1.1282,truck,832
W-08,P-15,1,P-127,9,0,1.1282,truck,833
W-08,P-15,1,P-128,9,0,1.1282,truck,834
W-08,P-15,1,P-129,9,0,1.1282,truck,835
W-08,P-15,1,P-130,9,0,1.1282,truck,836
W-08,P-15,1,P-131,9,0,1.1282,truck,837
W-08,P-15,1,P-132,9,0,1.1282,truck,838
W-08,P-15,1,P-133,9,0,1.1282,truck,839
W-08,P-15,1,P-136,10,0,0.4877,truck,840
W-08,P-15,1,P-137,10,0,0.4877,truck,841
W-08,P-15,1,P-138,10,0,0.4877,truck,842
W-08,P-15,1,P-139,10,0,0.4877,truck,843
W-08,P-15,1,P-140,10,0,0.4877,truck,844
W-08,P-15,1,P-141,10,0,0.4877,truck,845
W-08,P-15,1,P-142,10,0,0.4877,truck,846
W-08,P-15,1,P-143,10,0,0.4877,truck,847
W-08,P-15,1,P-145,10,0,0.4877,truck,848
W-08,P-15,1,P-146,10,0,0.4877,truck,849
W-08,P-15,1,P-147,10,0,0.4877,truck,850
W-08,P-15,1,P-148,10,0,0.4877,truck,851
W-08,P-15,1,P-150,10,0,0.4877,truck,852
W-08,P-15,1,P-16,2,0,0.6955,truck,853
W-08,P-15,1,P-17,2,0,0.6955,truck,854
W-08,P-15,1,P-18,2,0,0.6955,truck,855
W-08,P-15,1,P-19,2,0,0.6955,truck,856
W-08,P-15,1,P-20,2,0,0.6955,truck,857
W-08,P-15,1,P-21,2,0,0.6955,truck,858
W-08,P-15,1,P-22,2,0,0.6955,truck,859
W-08,P-15,1,P-23,2,0,0.6955,truck,860
W-08,P-15,1,P-24,2,0,0.6955,truck,861
W-08,P-15,1,P-25,2,0,0.6955,truck,862
W-08,P-15,1,P-26,2,0,0.6955,truck,863
W-08,P-15,1,P-27,2,0,0.6955,truck,864
W-08,P-15,1,P-28,2,0,0.6955,truck,865
W-08,P-15,1,P-30,2,0,0.6955,truck,866
W-08,P-15,1,P-31,3,0,1.418,truck,867
W-08,P-15,1,P-32,3,0,1.418,truck,868
W-08,P-15,1,P-33,3,0,1.418,truck,869
W-08,P-15,1,P-34,3,0,1.418,truck,870
W-08,P-15,1,P-35,3,0,1.418,truck,871
W-08,P-15,1,P-36,3,0,1.418,truck,872
W-08,P-15,1,P-37,3,0,1.418,truck,873
W-08,P-15,1,P-38,3,0,1.418,truck,874
W-08,P-15,1,P-39,3,0,1.418,truck,875
W-08,P-15,1,P-40,3,0,1.418,truck,876
W-08,P-15,1,P-41,3,0,1.418,truck,877
W-08,P-15,1,P-42,3,0,1.418,truck,878
W-08,P-15,1,P-43,3,0,1.418,truck,879
W-08,P-15,1,P-45,3,0,1.418,truck,880
W-08,P-15,1,P-46,4,0,0.8523,truck,881
W-08,P-15,1,P-47,4,0,0.8523,truck,882
W-08,P-15,1,P-48,4,0,0.8523,truck,883
W-08,P-15,1,P-49,4,0,0.8523,truck,884
W-08,P-15,1,P-50,4,0,0.8523,truck,885
W-08,P-15,1,P-51,4,0,0.8523,truck,886
W-08,P-15,1,P-52,4,0,0.8523,truck,887
W-08,P-15,1,P-53,4,0,0.8523,truck,888
W-08,P-15,1,P-54,4,0,0.8523,truck,889
W-08,P-15,1,P-55,4,0,0.8523,truck,890
W-08,P-15,1,P-56,4,0,0.8523,truck,891
W-08,P-15,1,P-57,4,0,0.8523,truck,892
W-08,P-15,1,P-61,5,0,1.7829,truck,893
W-08,P-15,1,P-62,5,0,1.7829,truck,894
W-08,P-15,1,P-63,5,0,1.7829,truck,895
W-08,P-15,1,P-64,5,0,1.7829,truck,896
W-08,P-15,1,P-65,5,0,1.7829,truck,897
W-08,P-15,1,P-66,5,0,1.7829,truck,898
W-08,P-15,1,P-67,5,0,1.7829,truck,899
W-08,P-15,1,P-68,5,0,1.7829,truck,900
W-08,P-15,1,P-69,5,0,1.7829,truck,901
W-08,P-15,1,P-70,5,0,1.7829,truck,902
W-08,P-15,1,P-71,5,0,1.7829,truck,903
W-08,P-15,1,P-72,5,0,1.7829,truck,904
W-08,P-15,1,P-73,5,0,1.7829,truck,905
W-08,P-15,1,P-76,6,0,0.7893,truck,906
W-08,P-15,1,P-77,6,0,0.7893,truck,907
W-08,P-15,1,P-78,6,0,0.7893,truck,908
W-08,P-15,1,P-79,6,0,0.7893,truck,909
W-08,P-15,1,P-80,6,0,0.7893,truck,910
W-08,P-15,1,P-81,6,0,0.7893,truck,911
W-08,P-15,1,P-82,6,0,0.7893,truck,912
W-08,P-15,1,P-83,6,0,0.7893,truck,913
W-08,P-15,1,P-84,6,0,0.7893,truck,914
W-08,P-15,1,P-85,6,0,0.7893,truck,915
W-08,P-15,1,P-86,6,0,0.7893,truck,916
W-08,P-15,1,P-87,6,0,0.7893,truck,917
W-08,P-15,1,P-88,6,0,0.7893,truck,918
W-08,P-15,1,P-91,7,0,0.4702,truck,919
W-08,P-15,1,P-92,7,0,0.4702,truck,920
W-08,P-15,1,P-93,7,0,0.4702,truck,921
W-08,P-15,1,P-94,7,0,0.4702,truck,922
W-08,P-15,1,P-95,7,0,0.4702,truck,923
W-08,P-15,1,P-96,7,0,0.4702,truck,924
W-08,P-15,1,P-97,7,0,0.4702,truck,925
W-08,P-15,1,P-98,7,0,0.4702,truck,926
W-08,P-15,1,P-99,7,0,0.4702,truck,927
W-09,P-16,2,P-01,1,0,0.6955,truck,928
W-09,P-16,2,P-02,1,0,0.6955,truck,929
W-09,P-16,2,P-03,1,0,0.6955,truck,930
W-09,P-16,2,P-04,1,0,0.6955,truck,931
W-09,P-16,2,P-05,1,0,0.6955,truck,932
W-09,P-16,2,P-06,1,0,0.6955,truck,933
W-09,P-16,2,P-07,1,0,0.6955,truck,934
W-09,P-16,2,P-08,1,0,0.6955,truck,935
W-09,P-16,2,P-09,1,0,0.6955,truck,936
W-09,P-16,2,P-10,1,0,0.6955,truck,937
W-09,P-16,2,P-100,7,0,0.3937,truck,938
W-09,P-16,2,P-101,7,0,0.3937,truck,939
W-09,P-16,2,P-102,7,0,0.3937,truck,940
W-09,P-16,2,P-105,7,0,0.3937,truck,941
W-09,P-16,2,P-106,8,0,1.7751,truck,942
W-09,P-16,2,P-107,8,0,1.7751,truck,943
W-09,P-16,2,P-108,8,0,1.7751,truck,944
W-09,P-16,2,P-109,8,0,1.7751,truck,945
W-09,P-16,2,P-11,1,0,0.6955,truck,946
W-09,P-16,2,P-110,8,0,1.7751,truck,947
W-09,P-16,2,P-111,8,0,1.7751,truck,948
W-09,P-16,2,P-112,8,0,1.7751,truck,949
W-09,P-16,2,P-113,8,0,1.7751,truck,950
W-09,P-16,2,P-114,8,0,1.7751,truck,951
W-09,P-16,2,P-116,8,0,1.7751,truck,952
W-09,P-16,2,P-117,8,0,1.7751,truck,953
W-09,P-16,2,P-12,1,0,0.6955,truck,954
W-09,P-16,2,P-121,9,0,0.4359,truck,955
W-09,P-16,2,P-122,9,0,0.4359,truck,956
W-09,P-16,2,P-123,9,0,0.4359,truck,957
W-09,P-16,2,P-124,9,0,0.4359,truck,958
W-09,P-16,2,P-125,9,0,0.4359,truck,959
W-09,P-16,2,P-126,9,0,0.4359,truck,960
W-09,P-16,2,P-127,9,0,0.4359,truck,961
W-09,P-16,2,P-128,9,0,0.4359,truck,962
W-09,P-16,2,P-129,9,0,0.4359,truck,963
W-09,P-16,2,P-13,1,0,0.6955,truck,964
W-09,P-16,2,P-130,9,0,0.4359,truck,965
W-09,P-16,2,P-131,9,0,0.4359,truck,966
W-09,P-16,2,P-132,9,0,0.4359,truck,967
W-09,P-16,2,P-133,9,0,0.4359,truck,968
W-09,P-16,2,P-136,10,0,0.6604,truck,969
W-09,P-16,2,P-137,10,0,0.6604,truck,970
W-09,P-16,2,P-138,10,0,0.6604,truck,971
W-09,P-16,2,P-139,10,0,0.6604,truck,972
W-09,P-16,2,P-140,10,0,0.6604,truck,973
W-09,P-16,2,P-141,10,0,0.6604,truck,974
W-09,P-16,2,P-142,10,0,0.6604,truck,975
W-09,P-16,2,P-143,10,0,0.6604,truck,976
W-09,P-16,2,P-145,10,0,0.6604,truck,977
W-09,P-16,2,P-146,10,0,0.6604,truck,978
W-09,P-16,2,P-147,10,0,0.6604,truck,979
W-09,P-16,2,P-148,10,0,0.6604,truck,980
W-09,P-16,2,P-150,10,0,0.6604,truck,981
W-09,P-16,2,P-31,3,0,0.9061,truck,982
W-09,P-16,2,P-32,3,0,0.9061,truck,983
W-09,P-16,2,P-33,3,0,0.9061,truck,984
W-09,P-16,2,P-34,3,0,0.9061,truck,985
W-09,P-16,2,P-35,3,0,0.9061,truck,986
W-09,P-16,2,P-36,3,0,0.9061,truck,987
